788910517528125400,"tazzyphe","Thu Oct 20 01:11:39 +0000 2016","RT @nfwazwaz: ""The Supreme Court is what it's all about"" #Trump #debates"
788910547261648900,"nubbinspet","Thu Oct 20 01:11:46 +0000 2016","RT @Mint_mulatto: I wanted to thank UNLV and my Vegas coke dealer #Trump #debatenight"
788910579951906800,"ChocoCellist","Thu Oct 20 01:11:54 +0000 2016","""He looks like a grumpy Muppet."" -My Step-dad about Donald #trump #debate #debatenight"
788910634134040600,"EdBer29","Thu Oct 20 01:12:07 +0000 2016","RT @KDORR_USA: The Supreme Court...another area where #CrookedHillary is a hypocrite #MAGA https://t.co/tV9Ck5Ydj0 https://t.co/WCRj5CbBKJ"
788910708578742300,"FLConserve941","Thu Oct 20 01:12:24 +0000 2016","RT @Stevenwhirsch99: #Trump is the only pro #2A candidate, period. #debatenight"
788910814862409700,"SC_GYoung","Thu Oct 20 01:12:50 +0000 2016","Exactly right.  #TrumpTrain #2A #Constitution https://t.co/lDJazWG8KQ"
788910829542502400,"rfolk2","Thu Oct 20 01:12:53 +0000 2016","RT @KDORR_USA: The Supreme Court...another area where #CrookedHillary is a hypocrite #MAGA https://t.co/tV9Ck5Ydj0 https://t.co/WCRj5CbBKJ"
788910838484652000,"jrsdoor_john","Thu Oct 20 01:12:55 +0000 2016","RT @Suthen_boy: Liar #CrookedHillary is - Doesn't support 2nd Amendment - she doesn't want us to have guns &amp; doesn't support the police
#de…"
788910876707450900,"raulite","Thu Oct 20 01:13:04 +0000 2016","#CNNenespañol put a dumb translate for #Trump. Obvious!
#debatenight"
788910896886067200,"DragPolitics","Thu Oct 20 01:13:09 +0000 2016","Wow, #Trump is all croaky and already on the defensive... is he sick?! Very low energy. Unbelievable. #debatenight https://t.co/RehtGUyiqf"
788910911780114400,"chikaunigwe","Thu Oct 20 01:13:13 +0000 2016","Very, very. Extremely. Extremely. Angry. Strongly. Upset. #Trump #debate"
788910942994047000,"sandandsea2015","Thu Oct 20 01:13:20 +0000 2016","RT @KillerKellyReno: #SCOTUS: Trump will recommend CONSERVATIVE #2A judges! Reason #208 to vote #Trump #NeverHillary #Debatenight #DrainThe…"
788910967727980500,"SavetheUSNation","Thu Oct 20 01:13:26 +0000 2016","https://t.co/PzdbB0My62 Stop posting anything from Anonymous in here, they're a bullshit ""source"" #Trump"
788911083830517800,"Guinevere_Lee","Thu Oct 20 01:13:54 +0000 2016","I hope #trump spends the rest of the debate telling #hillary how she feels about things. #debatenight"
788911114448842800,"LoriKt5bd2","Thu Oct 20 01:14:01 +0000 2016","RT @KDORR_USA: The Supreme Court...another area where #CrookedHillary is a hypocrite #MAGA https://t.co/tV9Ck5Ydj0 https://t.co/WCRj5CbBKJ"
788911128264998900,"Amyloukingery","Thu Oct 20 01:14:04 +0000 2016","RT @gomurphy: #killary
https://t.co/f52L2wcBzI

#MAGA https://t.co/PUtwNxi989"
788911152109592600,"teppdude","Thu Oct 20 01:14:10 +0000 2016","Donald #Trump, Roger Ailes, and the Saddest Fact of 2016 | Vanity Fair https://t.co/R7z95drvLh"
788911190399332400,"RonRuggiero105","Thu Oct 20 01:14:19 +0000 2016","If #debate was judged solely on use of exaggerated adjectives, #Trump would win. #debatenight"
788911210175627300,"BrlttneyFossett","Thu Oct 20 01:14:24 +0000 2016","RT @IAmSophiaNelson: You so crazy! lol! https://t.co/qU5p6OIVDX"
788911370666250200,"SamanthaGOTV","Thu Oct 20 01:15:02 +0000 2016","Check out where #Clinton and #Trump stand on #taxes -&gt;https://t.co/aGXulP3m0N #debate2016 https://t.co/NIDVVFBbbr"
788911379113578500,"mckansas","Thu Oct 20 01:15:04 +0000 2016","Excellent #Hillary #Trump is a dope -- everyone gets a free gun with #Trump"
788911408922628100,"davidbredemus","Thu Oct 20 01:15:11 +0000 2016","RT @wisgop: Great crowd supporting @realDonaldTrump tonight in South Milwaukee #LeadRight2016 #MakeAmericaGreatAgain https://t.co/eBTbnxzEKt"
788911443974369300,"bechey","Thu Oct 20 01:15:20 +0000 2016","RT @Ziggy_Daddy: #Trump wants a SCOTUS that protects the second amendment, fuck everything else like gay rights, voting rights, abortion. #…"
788911562815836200,"mathieugallard","Thu Oct 20 01:15:48 +0000 2016","Deuxième sujet #debate : l'avortement. Question à #Trump : la Cour Suprême doit-elle supprimer le droit à l'avortement ?"
788911584047272000,"RickInLA","Thu Oct 20 01:15:53 +0000 2016","RT @Jerre_Peeters: How is it possible that so many still can't see how unqualified Trump is?#debatenight #DebateHeadache @SamHarrisOrg #Tru…"
788911664435302400,"honeycreekfarms","Thu Oct 20 01:16:12 +0000 2016","Trump is pro-life. #MakeAmericaGreatAgain"
788911666671001600,"concerningtimes","Thu Oct 20 01:16:13 +0000 2016","RT @KDORR_USA: The Supreme Court...another area where #CrookedHillary is a hypocrite #MAGA https://t.co/tV9Ck5Ydj0 https://t.co/WCRj5CbBKJ"
788911676099858400,"Phil_and_ering","Thu Oct 20 01:16:15 +0000 2016","Of course #Trump is honored by the #NRA's money."
788911751614107600,"jroakwood","Thu Oct 20 01:16:33 +0000 2016","#Trump won't take responsibility for his views on Roe v. Wade. Either because he doesn't believe them or because he's a coward. #debate"
788911808816025600,"gothlolisamurai","Thu Oct 20 01:16:47 +0000 2016","RT @kupajo322: @realDonaldTrump https://t.co/barFRRCrNe"
788911861018132500,"PhillipLaird","Thu Oct 20 01:16:59 +0000 2016","Where in the Constitution does it guarantee women's right to kill babies by abortion? #CrookedHillary"
788911874934988800,"JuniorsNan","Thu Oct 20 01:17:02 +0000 2016","#debatenight a 36 wk pregnancy is a baby ! 36 week abortion is murder !#MAKEAMERICAGREATAGAIN"
788911997731631100,"marydoesntsay","Thu Oct 20 01:17:32 +0000 2016","Unsurprising newsflash: #Trump admitted to wanting to overturn Roe v. Wade. #DebateNight #ImWithHer"
788912012000649200,"shehu_abdulrahm","Thu Oct 20 01:17:35 +0000 2016","RT @ChronsOfNon: #Trump: ""That will happen automatically.""
Someone doesn't know how courts work. You'd think after all those threatened law…"
788912104875102200,"JohnFurrToronto","Thu Oct 20 01:17:57 +0000 2016","or drugged? #trump subdued https://t.co/IEWMXDaEFH"
788912150555287600,"carogonza","Thu Oct 20 01:18:08 +0000 2016","Could #trump's tiny hand NOT reach the water?? #debatenight"
788912201251721200,"JustoJSanchez","Thu Oct 20 01:18:20 +0000 2016","#debates #debate #trump #deflection on Roe v. Wade #Trump more controlled."
788912239407489000,"phi16","Thu Oct 20 01:18:29 +0000 2016","#cocaine #sniffles #Trump #Hillary #debate Oops. Spoke too soon. Here come the sniffles 12 minutes into the debate."
788912268604039200,"swrr88","Thu Oct 20 01:18:36 +0000 2016","RT @smtm_LFC: #Trump cracks me up.

Take away the fact he is a racist, prejudiced, predatory flithbag - he IS funny as fuck to watch.

#deb…"
788912370756251600,"mmddge98","Thu Oct 20 01:19:01 +0000 2016","RT @barbiemcd: Good deal"" #debate#trumptrain#makeamericagreatagain https://t.co/5vu2jbsowZ"
788912618668957700,"Spicoli83","Thu Oct 20 01:20:00 +0000 2016","Someone is going to screen shot and meme .@realDonaldTrump drinking that glass of water.  Mark my words. #Debate #DebateNight #Trump"
788912639040692200,"17riemc","Thu Oct 20 01:20:05 +0000 2016","So Clinton is now going against everything she has said and supported for the last 30 years? Somethings never changed. #crookedhillary"
788912669365375000,"RivenDellPhoto","Thu Oct 20 01:20:12 +0000 2016","@realDonaldTrump is under the impression that he is God or a dictator. Roe vs Wade #Trump #ImWithHer"
788912697786196000,"BrAiNfReEzE69","Thu Oct 20 01:20:19 +0000 2016","RT @RadicalRW: @UltimateLiberty @urarowdy1 @Rat_Skates @BrAiNfReEzE69 #CROOKEDHILLARY murdered Americans stole yourtax$$ aided ISI… "
788912780044865500,"ZakOuille1","Thu Oct 20 01:20:38 +0000 2016","@NRA ... pleazzz @HillaryClinton stop all these gun owners and stop this insane #Trump ! #debatenight"
788912864522154000,"carolpalinkas","Thu Oct 20 01:20:58 +0000 2016","RT @JackiSchechner: ""Rip the baby out of the womb"" ... Yeah, not how it works, #Trump, but thanks for playing.  #debatenight #debate"
788912905144115200,"Jaeandthecity","Thu Oct 20 01:21:08 +0000 2016","RT @AlexfromPhilly: #Trump has a fundamental misunderstanding of #abortion: ""rip the baby out of the womb of the mother."" That's not it. At…"
788913060870172700,"elvisinoregon","Thu Oct 20 01:21:45 +0000 2016","RT @Blazingcatfur: Trump is thumping #CrookedHillary on gun law #debatenight"
788913063206457300,"ChanelSilva","Thu Oct 20 01:21:46 +0000 2016","RT @amjoyshow: Taco trucks protest #Trump by creating wall outside his Las Vegas hotel #tacotrucksoneverycorner https://t.co/IRvSaUZcUf via…"
788913065752277000,"ColeCounts3","Thu Oct 20 01:21:46 +0000 2016","RT @D_MoneyGame: Vote #Trump sissies"
